id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@httpx - [_config.py:82] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpx - [_config.py:148] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
155,1996,df387068015d0efc,0d5c6ec83350d5a6,embedding,2024-11-04 02:31:56.499467,2024-11-04 02:31:56.550159,[],OK,,1730687516.499467,1730687516.550159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.8,1005,0.050692081451416016
156,1996,06f4fde0507b4c0f,52fc668c291a9838,reranking,2024-11-04 02:31:57.598736,2024-11-04 02:31:57.977334,[],OK,,1730687517.598736,1730687517.977334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.8,1005,0.3785979747772217
157,1996,f18708ff65fc106f,52fc668c291a9838,llm,2024-11-04 02:31:58.122796,2024-11-04 02:32:00.446718,[],OK,,1730687518.122796,1730687520.446718,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:31:58,126 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:58,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:58,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:58,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:58,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:58,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,441 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,442 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:00,442 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,444 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:58,198 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:58,200 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:58,960 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:32:00,420 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:00,442 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.3239219188690186
158,1996,e0ff58a5f172840f,f18708ff65fc106f,llm_request,2024-11-04 02:31:58.198052,2024-11-04 02:32:00.419925,[],OK,,1730687518.198052,1730687520.419925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.2218730449676514
159,1996,02b345eb127ef8bd,e0ff58a5f172840f,llm_scheduler,2024-11-04 10:31:58.219762,2024-11-04 10:31:58.241471,[],OK,,1730687518.2197616,1730687518.2414708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],69.3,1005,0.021709203720092773
160,1996,d2baa0888e6e207b,e0ff58a5f172840f,llm_generate,2024-11-04 10:31:58.942540,2024-11-04 10:32:00.393240,[],OK,,1730687518.94254,1730687520.3932402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],69.3,1005,1.450700283050537
161,1997,edaed1632d777a89,,query,2024-11-04 02:32:00.462781,2024-11-04 02:32:04.301516,[],OK,,1730687520.462781,1730687524.301516,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:32:00,517 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:00,521 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,522 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,526 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:00,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,530 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,547 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:01,550 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:32:01,962 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:01,963 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:32:01,963 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:32:01,966 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,218 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,218 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:04,219 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,221 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:32:04,300 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:04,301 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:32:02,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:32:02,037 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:32:03,961 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:32:04,198 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:04,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.8387351036071777
162,1997,ef13ab97b54542de,edaed1632d777a89,retrieve,2024-11-04 02:32:00.464315,2024-11-04 02:32:01.538627,[],OK,,1730687520.464315,1730687521.538627,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:32:00,517 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:00,521 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,522 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,526 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:00,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,529 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:00,530 - httpcore.connection - [_trace.py:85] - DEBUG']",17.8,1005,1.0743119716644287
163,1997,1b2131a1fbb77d62,ef13ab97b54542de,embedding,2024-11-04 02:32:00.465052,2024-11-04 02:32:00.510948,[],OK,,1730687520.465052,1730687520.510948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.8,1005,0.045896053314208984
164,1997,7348d9cdbfed78c1,edaed1632d777a89,reranking,2024-11-04 02:32:01.558074,2024-11-04 02:32:01.940574,[],OK,,1730687521.558074,1730687521.940574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.8,1005,0.38249993324279785
165,1997,08ef74e723d920bb,edaed1632d777a89,llm,2024-11-04 02:32:01.964367,2024-11-04 02:32:04.222860,[],OK,,1730687521.964367,1730687524.22286,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:32:01,966 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:01,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,218 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,218 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:04,219 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,220 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,221 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:32:02,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:32:02,037 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:32:03,961 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:32:04,198 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:04,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.258493185043335
166,1997,94d50a99eba08424,08ef74e723d920bb,llm_request,2024-11-04 02:32:02.035200,2024-11-04 02:32:04.197748,[],OK,,1730687522.0352,1730687524.197748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.1625478267669678
167,1997,7ad3ecd4dd55e787,94d50a99eba08424,llm_scheduler,2024-11-04 10:32:02.058242,2024-11-04 10:32:02.081284,[],OK,,1730687522.0582416,1730687522.0812836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.8,1005,0.023041963577270508
168,1997,11310e0e7131236b,94d50a99eba08424,llm_generate,2024-11-04 10:32:02.778552,2024-11-04 10:32:04.173852,[],OK,,1730687522.7785516,1730687524.1738524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.8,1005,1.3953008651733398
169,1998,214a900a087e1a90,,query,2024-11-04 02:32:04.316035,2024-11-04 02:32:08.292265,[],OK,,1730687524.316035,1730687528.292265,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,0,1,1,1,"['2024-11-04 02:32:04,370 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:04,374 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,376 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,376 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,380 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:04,380 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,384 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,401 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:05,405 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:32:05,814 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:05,815 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:32:05,815 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:32:05,818 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,088 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:08,088 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,090 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:32:08,291 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:08,292 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:32:05,887 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:32:05,890 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:32:08,066 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:08,087 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.9762299060821533
170,1998,ea272a8cb59d8ee3,214a900a087e1a90,retrieve,2024-11-04 02:32:04.316806,2024-11-04 02:32:05.392450,[],OK,,1730687524.316806,1730687525.39245,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:32:04,370 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:04,374 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,376 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,376 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,380 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:04,380 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,383 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:04,384 - httpcore.connection - [_trace.py:85] - DEBUG']",17.8,1005,1.0756440162658691
171,1998,1af5b079dc5285a8,ea272a8cb59d8ee3,embedding,2024-11-04 02:32:04.317528,2024-11-04 02:32:04.366112,[],OK,,1730687524.317528,1730687524.366112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.8,1005,0.048583984375
172,1998,2a506ccee20a2426,214a900a087e1a90,reranking,2024-11-04 02:32:05.413578,2024-11-04 02:32:05.793356,[],OK,,1730687525.413578,1730687525.793356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.8,1005,0.3797779083251953
173,1998,5e007b3a538dbf9e,214a900a087e1a90,llm,2024-11-04 02:32:05.816153,2024-11-04 02:32:08.092017,[],OK,,1730687525.816153,1730687528.092017,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"['2024-11-04 02:32:05,818 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:05,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,088 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:08,088 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:08,090 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:32:05,887 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:32:05,890 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:32:08,066 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:08,087 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2758638858795166
174,1998,079be4e53a6e8f12,5e007b3a538dbf9e,llm_request,2024-11-04 02:32:05.887511,2024-11-04 02:32:08.065666,[],OK,,1730687525.887511,1730687528.065666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.178154945373535
175,1998,9d4360c7bb7ac7f1,079be4e53a6e8f12,llm_scheduler,2024-11-04 10:32:05.910721,2024-11-04 10:32:05.933930,[],OK,,1730687525.9107206,1730687525.9339302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],67.7,1005,0.023209571838378906
176,1998,9d77d8d4d92404e3,079be4e53a6e8f12,llm_generate,2024-11-04 10:32:06.634053,2024-11-04 10:32:08.039305,[],OK,,1730687526.6340537,1730687528.0393054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],67.7,1005,1.4052517414093018
177,2000,f7faac4627597548,,query,2024-11-04 02:32:12.293123,2024-11-04 02:32:16.251690,[],OK,,1730687532.293123,1730687536.25169,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:32:12,348 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:12,353 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,354 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,354 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,355 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,355 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,357 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,358 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:12,358 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,362 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:13,377 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:13,381 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:32:13,804 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:13,805 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:32:13,805 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:32:13,809 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:32:13,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:13,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:13,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:13,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:13,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,925 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:15,925 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:15,926 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:32:16,250 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:16,251 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:32:13,881 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:32:13,884 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:32:15,618 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:32:15,904 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:32:15,925 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.958566904067993
178,2000,d26529bf2fae1649,f7faac4627597548,retrieve,2024-11-04 02:32:12.293881,2024-11-04 02:32:13.369094,[],OK,,1730687532.293881,1730687533.369094,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:32:12,348 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:32:12,353 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,354 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,354 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,355 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,355 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,357 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,358 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:32:12,358 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,361 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:32:12,362 - httpcore.connection - [_trace.py:85] - DEBUG']",12.8,1005,1.0752129554748535
179,2000,7ea2f3cd316ab819,d26529bf2fae1649,embedding,2024-11-04 02:32:12.294625,2024-11-04 02:32:12.343598,[],OK,,1730687532.294625,1730687532.343598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.8,1005,0.04897284507751465
180,2000,7d84c0d034b7f8a9,f7faac4627597548,reranking,2024-11-04 02:32:13.390574,2024-11-04 02:32:13.773221,[],OK,,1730687533.390574,1730687533.773221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.8,1005,0.3826470375061035
