id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,5268,a111ee73ee04cacc,4a2a7a6277a0e22e,embedding,2024-11-06 15:10:13.548073,2024-11-06 15:10:13.597471,[],OK,,1730905813.548073,1730905813.597471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1740,0.049397945404052734
12,5268,10f41915822ff237,f64d3e805f7c8967,reranking,2024-11-06 15:10:13.646103,2024-11-06 15:10:13.943108,[],OK,,1730905813.646103,1730905813.943108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1740,0.29700517654418945
13,5268,3a6ddec510bfee8e,f64d3e805f7c8967,llm,2024-11-06 15:10:13.949485,2024-11-06 15:10:14.778843,[],OK,,1730905813.949485,1730905814.778843,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:10:13,951 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:10:13,952 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,953 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,953 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,953 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:13,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,775 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:14,775 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,776 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,776 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,776 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:14,777 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:10:14,026 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:10:14,029 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:10:14,617 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:10:14,754 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:10:14,775 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.8293578624725342
14,5268,d3b564b08be04c3e,3a6ddec510bfee8e,llm_request,2024-11-06 15:10:14.026627,2024-11-06 15:10:14.754071,[],OK,,1730905814.026627,1730905814.754071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.7274439334869385
15,5268,bf1c89f3a8a88f0c,d3b564b08be04c3e,llm_scheduler,2024-11-06 23:10:14.048131,2024-11-06 23:10:14.069636,[],OK,,1730905814.0481317,1730905814.069636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.6,1740,0.02150440216064453
16,5268,a35fe38153de7091,d3b564b08be04c3e,llm_generate,2024-11-06 23:10:14.599597,2024-11-06 23:10:14.720752,[],OK,,1730905814.5995967,1730905814.7207515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.6,1740,0.12115478515625
17,5269,d7288a55f88696d1,,query,2024-11-06 15:10:22.806401,2024-11-06 15:10:33.075065,[],OK,,1730905822.806401,1730905833.075065,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:10:22,864 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:22,868 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,870 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,870 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,875 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:22,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,878 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,891 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:22,894 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:10:23,200 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:23,201 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:10:23,201 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:10:23,204 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,054 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,055 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:25,056 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,058 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:10:25,064 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:25,065 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:10:27,068 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:29,070 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:31,072 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:33,074 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:23,267 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:10:23,270 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:10:23,640 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:10:25,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:10:25,055 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.268663883209229
18,5269,e0a2a9f445f7402c,d7288a55f88696d1,retrieve,2024-11-06 15:10:22.807258,2024-11-06 15:10:22.884844,[],OK,,1730905822.807258,1730905822.884844,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:10:22,864 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:22,868 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,870 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,870 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,871 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,875 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:22,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,877 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:22,878 - httpcore.connection - [_trace.py:85] - DEBUG']",2.4,1740,0.07758617401123047
19,5269,4c8e0c65c2e50596,e0a2a9f445f7402c,embedding,2024-11-06 15:10:22.808022,2024-11-06 15:10:22.858458,[],OK,,1730905822.808022,1730905822.858458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],2.4,1740,0.05043601989746094
20,5269,00f8d6f9f728242c,d7288a55f88696d1,reranking,2024-11-06 15:10:22.903490,2024-11-06 15:10:23.196021,[],OK,,1730905822.90349,1730905823.196021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],2.4,1740,0.29253101348876953
21,5269,26fa7a1fbd48b9a7,d7288a55f88696d1,llm,2024-11-06 15:10:23.202185,2024-11-06 15:10:25.059983,[],OK,,1730905823.202185,1730905825.059983,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:10:23,204 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,206 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:23,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,054 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,055 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:25,056 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:25,058 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:10:23,267 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:10:23,270 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:10:23,640 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:10:25,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:10:25,055 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8577980995178223
22,5269,cf5e9ea362584ab3,26fa7a1fbd48b9a7,llm_request,2024-11-06 15:10:23.267696,2024-11-06 15:10:25.034247,[],OK,,1730905823.267696,1730905825.034247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.7665510177612305
23,5269,9b2ec10f9ad0ce54,cf5e9ea362584ab3,llm_scheduler,2024-11-06 23:10:23.289025,2024-11-06 23:10:23.310354,[],OK,,1730905823.2890248,1730905823.310354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.0,1740,0.021329164505004883
24,5269,2fb084191fc56ebe,cf5e9ea362584ab3,llm_generate,2024-11-06 23:10:23.622993,2024-11-06 23:10:25.010785,[],OK,,1730905823.622993,1730905825.010785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.0,1740,1.3877921104431152
25,5270,6dbceeac1eeaea9e,,query,2024-11-06 15:10:33.088540,2024-11-06 15:10:42.415985,[],OK,,1730905833.08854,1730905842.415985,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:10:33,152 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:33,158 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,159 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,164 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,165 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:33,165 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,168 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,168 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,181 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:33,184 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:10:33,489 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:33,490 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:10:33,490 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:10:33,493 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,498 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,396 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:34,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:10:34,405 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:34,406 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:10:36,409 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:38,411 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:40,413 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:42,415 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:10:33,563 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:10:33,565 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:10:34,086 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:10:34,376 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:10:34,396 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.327445030212402
26,5270,7abc4d93c24876f2,6dbceeac1eeaea9e,retrieve,2024-11-06 15:10:33.089397,2024-11-06 15:10:33.174973,[],OK,,1730905833.089397,1730905833.174973,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:10:33,152 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:10:33,158 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,159 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,160 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,164 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,165 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:33,165 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,168 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,168 - httpcore.connection - [_trace.py:85] - DEBUG']",10.8,1500,0.08557605743408203
27,5270,8d69371a81ba5879,7abc4d93c24876f2,embedding,2024-11-06 15:10:33.090190,2024-11-06 15:10:33.146084,[],OK,,1730905833.09019,1730905833.146084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1740,0.05589413642883301
28,5270,dfc90594db1cf443,6dbceeac1eeaea9e,reranking,2024-11-06 15:10:33.193595,2024-11-06 15:10:33.485229,[],OK,,1730905833.193595,1730905833.485229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1500,0.29163408279418945
29,5270,ebb2b370338e6c4b,6dbceeac1eeaea9e,llm,2024-11-06 15:10:33.491131,2024-11-06 15:10:34.400914,[],OK,,1730905833.491131,1730905834.400914,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:10:33,493 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,497 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,498 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:33,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,396 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:10:34,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:10:34,398 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:10:33,563 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:10:33,565 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:10:34,086 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:10:34,376 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:10:34,396 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.909782886505127
30,5270,dd02e100e3d48408,ebb2b370338e6c4b,llm_request,2024-11-06 15:10:33.563046,2024-11-06 15:10:34.375577,[],OK,,1730905833.563046,1730905834.375577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8125309944152832
31,5270,e575f80e4498f2af,dd02e100e3d48408,llm_scheduler,2024-11-06 23:10:33.584553,2024-11-06 23:10:33.606061,[],OK,,1730905833.5845537,1730905833.6060612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.8,1740,0.02150750160217285
32,5270,64b9bcbbe105e23a,dd02e100e3d48408,llm_generate,2024-11-06 23:10:34.068619,2024-11-06 23:10:34.351323,[],OK,,1730905834.0686195,1730905834.3513231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.8,1740,0.2827036380767822
