id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1047,b2aba926454e5dec,d0f55c4813b67265,embedding,2024-10-31 02:21:01.231155,2024-10-31 02:21:01.283088,[],OK,,1730341261.231155,1730341261.283088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.05193305015563965
12,1047,d418d344068bed78,617c95e521de55d0,reranking,2024-10-31 02:21:02.331869,2024-10-31 02:21:02.712601,[],OK,,1730341262.331869,1730341262.712601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.38073205947875977
13,1047,329a29a8ad9528df,617c95e521de55d0,llm,2024-10-31 02:21:02.719248,2024-10-31 02:21:03.709827,[],OK,,1730341262.719248,1730341263.709827,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:21:02,724 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:21:02,725 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,725 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,726 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:02,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,704 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,705 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:03,706 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,706 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,707 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,707 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:03,707 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:21:02,785 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:21:02,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:21:03,682 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:21:03,705 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9905788898468018
14,1047,8b2172ba6240c38c,329a29a8ad9528df,llm_request,2024-10-31 02:21:02.785266,2024-10-31 02:21:03.681953,[],OK,,1730341262.785266,1730341263.681953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8966870307922363
15,1047,2ceef411c9357fbb,8b2172ba6240c38c,llm_scheduler,2024-10-31 10:21:02.805253,2024-10-31 10:21:02.825239,[],OK,,1730341262.8052526,1730341262.825239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,1005,0.019986391067504883
16,1047,2ba87ede1ede7db1,8b2172ba6240c38c,llm_generate,2024-10-31 10:21:03.303422,2024-10-31 10:21:03.652824,[],OK,,1730341263.3034222,1730341263.6528242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,1005,0.34940195083618164
17,1048,9684453a3792cd19,,query,2024-10-31 02:21:11.739576,2024-10-31 02:21:22.204475,[],OK,,1730341271.739576,1730341282.204475,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:21:11,783 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:11,791 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,793 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,796 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,797 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:11,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,798 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:12,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:12,819 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:21:13,218 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:13,219 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:21:13,219 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:21:13,223 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:21:13,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,225 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,225 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,182 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:14,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,184 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:21:14,193 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:14,194 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:21:16,196 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:18,199 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:20,201 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:22,204 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:13,288 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:21:13,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:21:14,159 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:21:14,182 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-10-31 02:21:20,763 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.464898824691772
18,1048,57dc18f31861092e,9684453a3792cd19,retrieve,2024-10-31 02:21:11.740437,2024-10-31 02:21:12.806307,[],OK,,1730341271.740437,1730341272.806307,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:21:11,783 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:11,791 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,793 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,796 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,797 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:11,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,798 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:11,799 - httpcore.connection - [_trace.py:85] - DEBUG']",12.0,1005,1.0658700466156006
19,1048,69435ae343c26ba1,57dc18f31861092e,embedding,2024-10-31 02:21:11.741204,2024-10-31 02:21:11.777349,[],OK,,1730341271.741204,1730341271.777349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.03614497184753418
20,1048,aadb94cafb69e078,9684453a3792cd19,reranking,2024-10-31 02:21:12.825383,2024-10-31 02:21:13.211831,[],OK,,1730341272.825383,1730341273.211831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.3864481449127197
21,1048,2b077237066ed413,9684453a3792cd19,llm,2024-10-31 02:21:13.220607,2024-10-31 02:21:14.186973,[],OK,,1730341273.220607,1730341274.186973,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:21:13,223 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:21:13,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,225 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,225 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:13,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,182 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:14,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:14,184 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:21:13,288 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:21:13,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:21:14,159 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:21:14,182 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9663660526275635
22,1048,2755ece7785cd36c,2b077237066ed413,llm_request,2024-10-31 02:21:13.287952,2024-10-31 02:21:14.158795,[],OK,,1730341273.287952,1730341274.158795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8708431720733643
23,1048,511946a96b993852,2755ece7785cd36c,llm_scheduler,2024-10-31 10:21:13.308993,2024-10-31 10:21:13.330034,[],OK,,1730341273.3089926,1730341273.3300335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.021040916442871094
24,1048,669297e24458371d,2755ece7785cd36c,llm_generate,2024-10-31 10:21:13.805029,2024-10-31 10:21:14.137958,[],OK,,1730341273.805029,1730341274.137958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.3329291343688965
25,1049,c5a60cf2039ed35c,,query,2024-10-31 02:21:22.219505,2024-10-31 02:21:32.705812,[],OK,,1730341282.219505,1730341292.705812,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:21:22,278 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:22,284 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,286 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,287 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,287 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,288 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,288 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,291 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,291 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:22,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,293 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,293 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,311 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:23,315 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:21:23,705 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:23,706 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:21:23,706 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:21:23,710 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:21:23,710 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,711 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,711 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,685 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:24,685 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,687 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:21:24,695 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:24,696 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:21:26,699 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:28,700 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:30,703 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:32,705 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:21:23,773 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:21:23,775 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:21:24,662 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:21:24,685 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-10-31 02:21:30,781 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.48630690574646
26,1049,595018795e4297c3,c5a60cf2039ed35c,retrieve,2024-10-31 02:21:22.220463,2024-10-31 02:21:23.302086,[],OK,,1730341282.220463,1730341283.302086,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:21:22,278 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:21:22,284 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,286 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,287 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,287 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,288 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,288 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,291 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,291 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:22,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,293 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,293 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:22,294 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,1.0816230773925781
27,1049,6e10f148fb1a3578,595018795e4297c3,embedding,2024-10-31 02:21:22.221342,2024-10-31 02:21:22.272896,[],OK,,1730341282.221342,1730341282.272896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.051553964614868164
28,1049,8adc102dbf427026,c5a60cf2039ed35c,reranking,2024-10-31 02:21:23.320369,2024-10-31 02:21:23.701213,[],OK,,1730341283.320369,1730341283.701213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.3808438777923584
29,1049,5bc41f2d9d7609d9,c5a60cf2039ed35c,llm,2024-10-31 02:21:23.707458,2024-10-31 02:21:24.689243,[],OK,,1730341283.707458,1730341284.689243,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:21:23,710 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:21:23,710 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,711 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,711 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:23,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,685 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:21:24,685 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:21:24,687 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:21:23,773 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:21:23,775 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:21:24,662 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:21:24,685 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9817850589752197
30,1049,8b11667030d226c5,5bc41f2d9d7609d9,llm_request,2024-10-31 02:21:23.772956,2024-10-31 02:21:24.661792,[],OK,,1730341283.772956,1730341284.661792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.888836145401001
31,1049,e09469ce882995b0,8b11667030d226c5,llm_scheduler,2024-10-31 10:21:23.793783,2024-10-31 10:21:23.814610,[],OK,,1730341283.7937832,1730341283.81461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.02082681655883789
32,1049,dc8e726232a8187e,8b11667030d226c5,llm_generate,2024-10-31 10:21:24.290543,2024-10-31 10:21:24.633795,[],OK,,1730341284.2905433,1730341284.6337948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.34325146675109863
