trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@rag@opentelemetry.sdk.trace.export - [__init__.py:116] - ERROR,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
390,8.29819393157959,1.4013478755950928,1.000520944595337,4.098577976226807,2.348256826400757,2.086085081100464,0.0110950469970703,1.3831562995910645,20.0,3309.0,3329.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36292712448.0,134785609728.0,33.2,2443126247936.0,4051942534144.0,44826122.0,162784611.0,3.8,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,10522624.0,21115.0,8816.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.122,0.0,1005.0,22.8,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,613752832.0,14533.0,2380517.0,0.0,41465.1875,46068.0,40784.0,40.0,64.953,0.0,1005.0,0,0,0.3254266279888169,10,15,4522,0.7481188466666667,1639,0.9997647603352865
391,8.851686000823975,1.601024150848389,1.1969261169433594,4.600308895111084,2.2503788471221924,2.053429126739502,0.0234131813049316,1.217496633529663,19.0,3811.0,3830.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36314923008.0,134785609728.0,33.2,2443126247936.0,4051950752768.0,44826122.0,162784876.0,4.8,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,10641408.0,21128.0,8916.0,0.0,2299.1875,46068.0,1626.0,37.0,62.174,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.026,0.0,1005.0,1.2,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,619315200.0,14556.0,2402302.0,0.0,41465.1875,46068.0,40784.0,40.0,64.806,0.0,1005.0,0,0,0.2734832767441462,12,14,6375,0.7944006166666666,2200,0.9968822002410889
392,7.406186103820801,1.0993919372558594,0.7997570037841797,3.599531888961792,2.222111940383911,2.02607798576355,0.0225279331207275,1.278118371963501,16.0,3379.0,3395.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,38888165376.0,134785609728.0,35.15,2443126247936.0,4051956608000.0,44826122.0,162785268.0,2.9,1811091456.0,47465263104.0,1.3436830976651128,876154880.0,10799104.0,21141.5,9032.0,0.0,2299.1875,46068.0,1626.0,37.0,62.915,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,67.9995,0.0,1005.0,36.6,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,625602560.0,14582.5,2426799.5,21.0,41465.1875,46068.0,40784.0,41.0,103.768,21.0,1005.0,0,0,0.4761751345948129,5,8,6583,0.6134602833333334,1830,0.8968510429064432
393,7.893740892410278,1.4935169219970703,0.9963588714599608,4.198649883270264,1.7981629371643066,1.4416069984436035,0.0213406085968017,0.5894968509674072,8.0,3895.0,3903.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36477820928.0,134785609728.0,33.4,2443126247936.0,4051969901568.0,44826122.0,162785866.0,4.8,1811091456.0,47465263104.0,1.3436830976651128,876154880.0,10899456.0,21153.0,9116.0,0.0,2299.1875,46068.0,1626.0,37.0,62.173,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.069,0.0,1005.0,14.8,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,629207040.0,14596.0,2440921.0,0.0,41465.1875,46068.0,40784.0,40.0,64.953,0.0,1005.0,0,0,1.0,7,2,6496,0.7329970333333332,2015,0.9968390266100565
394,8.102934837341309,1.5933067798614502,1.1921889781951904,4.198299884796143,2.0956218242645264,1.8080618381500244,0.0215859413146972,1.135012149810791,15.0,2973.0,2988.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36556173312.0,134785609728.0,33.45,2443126247936.0,4051974052864.0,44826122.0,162786106.5,3.5,1811091456.0,47465263104.0,1.3436830976651128,876154880.0,11014144.0,21164.5,9212.0,0.5,2299.1875,46068.0,1626.0,37.0,62.548,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,78.44,0.0,1005.0,18.1,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,632274944.0,14607.5,2452712.5,0.0,41465.1875,46068.0,40784.0,40.5,73.5935,0.0,1005.0,0,0,0.3749999999999999,9,9,5988,0.7582415433333334,1505,0.34393520715336007
395,8.594242811203003,1.593147039413452,1.1927039623260498,4.899372100830078,1.4994430541992188,1.1614301204681396,0.0213792324066162,0.5200128555297852,7.0,2861.0,2868.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36594767872.0,134785609728.0,33.45,2443126247936.0,4051981528064.0,44826122.0,162786473.0,3.4000000000000004,1809780736.0,47465263104.0,1.3427106496399526,876154880.0,11153408.0,21180.5,9333.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2385,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,65.494,0.0,1005.0,29.0,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,637368320.0,14628.5,2472681.0,20.5,41465.1875,46068.0,40784.0,41.0,105.367,20.5,1005.0,0,0,1.0,6,3,5568,0.7223025,1451,0.9721166292826334
396,9.099169969558716,1.7921350002288818,1.194960117340088,4.799476146697998,2.186121940612793,1.892888069152832,0.0210809707641601,1.221769094467163,16.0,3003.0,3019.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36493651968.0,134785609728.0,33.4,2443126247936.0,4051987391488.0,44826122.0,162786884.0,5.2,1808994304.0,47465263104.0,1.3421271808248565,876154880.0,11239424.0,21192.0,9418.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.02,0.0,1005.0,1.6,5865697280.0,68907167744.0,4.3518720520959855,3008274432.0,639041536.0,14634.0,2479192.0,0.0,41465.1875,46068.0,40784.0,40.0,64.798,0.0,1005.0,0,0,0.3749999999999999,9,9,6056,0.7587372133333333,1548,0.6660492486165216
397,7.604378938674927,1.5992610454559326,1.19707989692688,3.982614994049072,1.673969030380249,1.3831870555877686,0.0225756168365478,0.6658675670623779,9.0,3217.0,3226.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36454541312.0,134785609728.0,33.349999999999994,2443126247936.0,4051991606272.0,44826122.0,162787140.5,3.4000000000000004,1808994304.0,47465263104.0,1.3421271808248565,876154880.0,11325440.0,21201.0,9498.0,0.5,2299.1875,46068.0,1626.0,37.0,62.4755,0.5,1005.0,8.0,3617.1875,46068.0,2944.0,36.5,84.053,8.0,1005.0,21.7,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,643604480.0,14660.5,2497029.5,0.0,41465.1875,46068.0,40784.0,39.5,70.89949999999999,0.0,1005.0,0,0,0.7415816237971964,6,3,5574,0.7877333733333334,1656,0.99846883614858
398,9.604164123535156,1.598175048828125,1.1008009910583496,4.998587846755981,2.659343004226685,2.3705289363861084,0.0217289924621582,1.6990249156951904,23.0,2960.0,2983.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,2,1,1,1,0.0,36453163008.0,134785609728.0,33.3,2443126247936.0,4051998927872.0,44826122.0,162787449.5,3.2,1809518592.0,47465263104.0,1.3425161600349207,876154880.0,11497472.0,21217.5,9635.0,0.0,2299.1875,46068.0,1626.0,37.0,62.194500000000005,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.5965,0.0,1005.0,28.5,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,647677952.0,14684.0,2512863.5,18.5,41465.1875,46068.0,40784.0,41.0,112.866,21.0,1005.0,0,0,0.1475704835795346,11,15,5749,0.6709703333333333,1519,0.6693706773221493
399,7.103818893432617,1.2999229431152344,0.8984360694885254,4.09480094909668,1.4367480278015137,1.1520280838012695,0.0205781459808349,0.5769026279449463,8.0,2563.0,2571.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36442370048.0,134785609728.0,33.3,2443126247936.0,4052006413312.0,44826122.0,162787672.0,4.2,1809518592.0,47465263104.0,1.3425161600349207,876154880.0,11579392.0,21229.0,9720.0,0.0,2299.1875,46068.0,1626.0,37.0,62.177,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.07,0.0,1005.0,24.0,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,652836864.0,14705.0,2533125.0,0.0,41465.1875,46068.0,40784.0,40.0,64.838,0.0,1005.0,0,0,1.0,6,3,4395,0.5511507666666667,1187,0.3619023518015941
400,7.799221038818359,1.5985009670257568,1.1008012294769287,4.499677896499634,1.297346115112305,1.02321195602417,0.0221118927001953,0.348996639251709,5.0,3054.0,3059.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36342476800.0,134785609728.0,33.25,2443126247936.0,4052009704448.0,44826122.0,162787835.5,3.6,1809780736.0,47465263104.0,1.3427106496399528,876154880.0,11675648.0,21243.5,9833.5,0.0,2299.1875,46068.0,1626.0,37.0,62.839,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,90.836,0.0,1005.0,15.0,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,655798272.0,14716.5,2544581.5,4.5,41465.1875,46068.0,40784.0,40.0,73.9485,4.5,1005.0,0,0,1.0,9,2,5558,0.59468919,1377,0.9751140276590983
401,9.39411997795105,1.595685958862305,1.0974040031433103,4.801422119140625,2.4678750038146973,2.175348997116089,0.0226814746856689,1.46187424659729,20.0,3232.0,3252.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36369981440.0,134785609728.0,33.3,2443126346240.0,4052015107072.0,44826125.0,162788103.5,3.1,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,11831296.0,21256.5,9936.0,0.0,2299.1875,46068.0,1626.0,37.0,62.1485,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.113,0.0,1005.0,30.0,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,659896320.0,14732.5,2560604.5,23.0,41465.1875,46068.0,40784.0,40.0,87.23,23.0,1005.0,0,0,0.2276787492119587,5,13,6511,0.6870153333333334,1739,0.6896820167700449
402,8.307263851165771,1.597357988357544,1.1006581783294678,5.199459075927734,1.1987061500549316,0.90730619430542,0.0218229293823242,0.2011065483093261,3.0,3153.0,3156.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36345888768.0,134785609728.0,33.3,2443126444544.0,4052022285312.0,44826128.0,162788345.0,4.6,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,11935744.0,21268.0,10020.0,0.0,2299.1875,46068.0,1626.0,37.0,62.227,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.089,0.0,1005.0,2.8,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,663269376.0,14745.0,2573831.0,0.0,41465.1875,46068.0,40784.0,39.0,64.757,0.0,1005.0,0,0,1.0,5,1,7185,0.6772555666666666,1756,0.9851718346277872
403,8.004024982452393,1.5974528789520264,1.1001060009002686,4.297964811325073,1.732712984085083,1.43996000289917,0.022836685180664,0.6645970344543457,9.0,3532.0,3541.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36359868416.0,134785609728.0,33.3,2443126444544.0,4052024632320.0,44826128.0,162788522.0,3.7,1810567168.0,47466311680.0,1.3432941184550489,876154880.0,12048384.0,21280.5,10122.5,0.5,2299.1875,46068.0,1626.0,37.0,63.372,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,88.68900000000001,0.0,1005.0,12.1,5867270144.0,68907167744.0,4.353038989726177,3008274432.0,665157632.0,14751.5,2581028.0,0.0,41465.1875,46068.0,40784.0,39.5,67.368,0.0,1005.0,0,0,1.0,4,3,6060,0.7040139366666667,1740,0.9393529693285624
405,9.793416976928713,1.2968459129333496,0.8950979709625244,4.599719047546387,3.402793884277344,3.1096558570861816,0.0231077671051025,2.293154239654541,31.0,3708.0,3739.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36410302464.0,134785609728.0,33.3,2443126444544.0,4052036744192.0,44826128.0,162789123.0,3.1,1810567168.0,47466311680.0,1.3432941184550489,876154880.0,12328960.0,21306.5,10340.0,0.0,2299.1875,46068.0,1626.0,37.0,62.1905,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.042,0.0,1005.0,35.550000000000004,5867794432.0,68907167744.0,4.353427968936241,3008274432.0,674822144.0,14791.0,2618807.5,23.5,41465.1875,46068.0,40784.0,40.0,84.733,23.5,1005.0,0,0,0.1618033988749894,10,23,6242,0.8082945333333335,2126,0.9882626334826151
406,7.805294036865234,1.5021798610687256,1.0996267795562744,4.2990570068359375,1.5789978504180908,1.2847678661346436,0.022306203842163,0.511793851852417,7.0,3497.0,3504.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36347555840.0,134785609728.0,33.3,2443126444544.0,4052046091264.0,44826128.0,162789391.0,4.8,1810567168.0,47466311680.0,1.3432941184550489,876154880.0,12427264.0,21318.0,10424.0,0.0,2299.1875,46068.0,1626.0,37.0,62.226,0.0,1005.0,18.0,3617.1875,46068.0,2944.0,36.0,67.341,18.0,1005.0,1.4,5867794432.0,68907167744.0,4.353427968936241,3008274432.0,679206912.0,14808.0,2635984.0,0.0,41465.1875,46068.0,40784.0,39.0,64.798,0.0,1005.0,0,0,1.0,14,2,5912,0.7906543633333333,1976,0.9945503870646158
407,7.204667091369629,1.5989480018615725,1.1010890007019043,3.794931888580322,1.4660069942474363,1.193997859954834,0.0343568325042724,0.6013674736022949,9.0,2683.0,2692.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36335200256.0,134785609728.0,33.25,2443126444544.0,4052049431552.0,44826128.0,162789605.5,3.4000000000000004,1810567168.0,47466311680.0,1.3432941184550489,876154880.0,12564480.0,21333.5,10547.0,0.0,2299.1875,46068.0,1626.0,37.0,62.1845,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,65.95400000000001,0.0,1005.0,28.1,5867794432.0,68907167744.0,4.353427968936241,3008274432.0,683161600.0,14824.0,2651315.0,17.0,41465.1875,46068.0,40784.0,40.5,106.093,17.0,1005.0,0,0,0.7415816237971964,7,3,5153,0.7499882066666667,1169,0.697093074520429
