id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
2034,258,ad70ba0cde2051bd,4003a2e6649ab136,retrieve,2024-11-04 06:51:15.118697,2024-11-04 06:51:15.189788,[],OK,,1730703075.118697,1730703075.189788,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:51:15,172 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:15,176 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,178 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,179 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,179 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,179 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,182 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:15,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,184 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,184 - httpcore.connection - [_trace.py:85] - DEBUG']",25.4,1005,0.0710911750793457
2035,258,97ea6d2c2f002a74,ad70ba0cde2051bd,embedding,2024-11-04 06:51:15.119387,2024-11-04 06:51:15.166640,[],OK,,1730703075.119387,1730703075.16664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.4,1005,0.04725313186645508
2036,258,ee56f983cb661cb0,4003a2e6649ab136,reranking,2024-11-04 06:51:15.201626,2024-11-04 06:51:15.577262,[],OK,,1730703075.201626,1730703075.577262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.4,1005,0.37563586235046387
2037,258,cc6565fb7b86e0e8,4003a2e6649ab136,llm,2024-11-04 06:51:15.583833,2024-11-04 06:51:16.910143,[],OK,,1730703075.583833,1730703076.910143,0,0,1,0,0,0,0,10,0,0,1,1,0,1,1,1,1,"['2024-11-04 06:51:15,586 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:15,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:15,588 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,906 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:16,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,907 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,907 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,907 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:16,908 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:15,651 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:15,653 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:16,884 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:16,906 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.3263099193572998
2038,258,5cf8a17eec343245,cc6565fb7b86e0e8,llm_request,2024-11-04 06:51:15.651211,2024-11-04 06:51:16.883561,[],OK,,1730703075.651211,1730703076.883561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.2323498725891113
2039,258,f3f0840ff27c8199,5cf8a17eec343245,llm_scheduler,2024-11-04 14:51:15.673604,2024-11-04 14:51:15.695997,[],OK,,1730703075.673604,1730703075.6959968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.7,1005,0.022392749786376953
2040,258,aa963cde90034f68,5cf8a17eec343245,llm_generate,2024-11-04 14:51:16.342395,2024-11-04 14:51:16.856624,[],OK,,1730703076.3423946,1730703076.856624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.5,1005,0.5142292976379395
2041,259,177e4270bfc0e707,,query,2024-11-04 06:51:16.931960,2024-11-04 06:51:19.159034,[],OK,,1730703076.93196,1730703079.159034,0,0,2,1,1,1,4,20,4,1,1,1,1,1,1,1,1,"['2024-11-04 06:51:17,008 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:17,012 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,014 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,014 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,016 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:17,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,022 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,075 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:17,077 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:51:17,459 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:17,460 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:51:17,460 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:51:17,463 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:19,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,020 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:19,158 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:19,158 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:51:17,654 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:17,657 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:18,476 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:51:18,997 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:19,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.227073907852173
2042,259,f07d1b31c0714fe7,177e4270bfc0e707,retrieve,2024-11-04 06:51:16.932711,2024-11-04 06:51:17.028814,[],OK,,1730703076.932711,1730703077.028814,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:51:17,008 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:17,012 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,014 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,014 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,015 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,016 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:17,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,021 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,022 - httpcore.connection - [_trace.py:85] - DEBUG']",24.2,1005,0.09610319137573242
2043,259,629eed48dc7c9511,f07d1b31c0714fe7,embedding,2024-11-04 06:51:16.933420,2024-11-04 06:51:16.980837,[],OK,,1730703076.93342,1730703076.980837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.04741716384887695
2044,259,0bb27e23749dce73,177e4270bfc0e707,reranking,2024-11-04 06:51:17.079997,2024-11-04 06:51:17.455322,[],OK,,1730703077.079997,1730703077.455322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.37532496452331543
2045,259,bc13a12b904c11d6,177e4270bfc0e707,llm,2024-11-04 06:51:17.460994,2024-11-04 06:51:19.022286,[],OK,,1730703077.460994,1730703079.022286,0,0,1,0,0,0,0,10,0,0,1,1,1,1,1,1,1,"['2024-11-04 06:51:17,463 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:17,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:19,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,020 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:17,654 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:17,657 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:18,476 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:51:18,997 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:19,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.5612919330596924
2046,259,d4f120636847a677,bc13a12b904c11d6,llm_request,2024-11-04 06:51:17.654387,2024-11-04 06:51:18.996258,[],OK,,1730703077.654387,1730703078.996258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.3418710231781006
2047,259,fcf1ee14e3f2e5d7,d4f120636847a677,llm_scheduler,2024-11-04 14:51:17.678178,2024-11-04 14:51:17.701968,[],OK,,1730703077.6781776,1730703077.7019682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.5,1005,0.023790597915649414
2048,259,cafa518b894cf36f,d4f120636847a677,llm_generate,2024-11-04 14:51:18.458326,2024-11-04 14:51:18.970975,[],OK,,1730703078.458326,1730703078.9709754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.5,1005,0.5126492977142334
2049,260,81b8381d85e1a4f8,,query,2024-11-04 06:51:19.166000,2024-11-04 06:51:21.267973,[],OK,,1730703079.166,1730703081.267973,0,0,2,1,1,1,4,20,4,1,1,1,0,1,1,1,1,"['2024-11-04 06:51:19,192 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:19,196 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,197 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,201 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,201 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:19,201 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,204 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,214 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:19,215 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:51:19,598 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:19,598 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:51:19,599 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:51:19,602 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,256 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,257 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:21,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:21,266 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:21,267 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:51:19,970 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:19,973 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:21,235 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:21,257 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.101973056793213
2050,260,02aeef9c085f9795,81b8381d85e1a4f8,retrieve,2024-11-04 06:51:19.166348,2024-11-04 06:51:19.208807,[],OK,,1730703079.166348,1730703079.208807,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:51:19,192 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:19,196 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,197 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,201 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,201 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:19,201 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,203 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,204 - httpcore.connection - [_trace.py:85] - DEBUG']",24.2,1005,0.04245901107788086
2051,260,deb16c37150ca25c,02aeef9c085f9795,embedding,2024-11-04 06:51:19.166632,2024-11-04 06:51:19.187772,[],OK,,1730703079.166632,1730703079.187772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.021140098571777344
2052,260,3338bd2198d7e1ce,81b8381d85e1a4f8,reranking,2024-11-04 06:51:19.217479,2024-11-04 06:51:19.592771,[],OK,,1730703079.217479,1730703079.592771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.3752920627593994
2053,260,04a6ae0bddc0ab94,81b8381d85e1a4f8,llm,2024-11-04 06:51:19.599964,2024-11-04 06:51:21.261806,[],OK,,1730703079.599964,1730703081.261806,0,0,1,0,0,0,0,10,0,0,1,1,0,1,1,1,1,"['2024-11-04 06:51:19,602 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:19,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,256 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,257 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:21,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,259 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:19,970 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:19,973 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:21,235 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:21,257 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.6618421077728271
2054,260,d371deb152dbbe53,04a6ae0bddc0ab94,llm_request,2024-11-04 06:51:19.970378,2024-11-04 06:51:21.234711,[],OK,,1730703079.970378,1730703081.234711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.2643330097198486
2055,260,8d09d0ef60090c9e,d371deb152dbbe53,llm_scheduler,2024-11-04 14:51:19.993132,2024-11-04 14:51:20.015886,[],OK,,1730703079.993132,1730703080.0158856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.5,1005,0.022753477096557617
2056,260,bd700f78ba21d048,d371deb152dbbe53,llm_generate,2024-11-04 14:51:20.692537,2024-11-04 14:51:21.207631,[],OK,,1730703080.692537,1730703081.207631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.5,1005,0.5150940418243408
2057,261,b952f7b185ee180f,,query,2024-11-04 06:51:21.280329,2024-11-04 06:51:23.534053,[],OK,,1730703081.280329,1730703083.534053,0,0,2,1,1,1,4,20,4,1,1,1,1,1,1,1,1,"['2024-11-04 06:51:21,336 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:21,341 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,343 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,343 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,347 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,347 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:21,348 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,349 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,349 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,350 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,350 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,350 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:51:21,363 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:21,365 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:51:21,767 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:21,768 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:51:21,768 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:51:21,771 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:51:22,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:22,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:22,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:22,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:22,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,523 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:51:23,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,525 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:51:23,525 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:51:23,532 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:51:23,533 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:51:22,213 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:51:22,216 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:51:23,479 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:51:23,502 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:51:23,523 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2537240982055664
